[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],[-6627.0:168.0],(186.0:6383.0],(276.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],(182.0:6921.0],[-7734.0:166.0],(134.0:7149.0],[-7184.0:98.0],[-6946.0:193.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],(155.0:7149.0],[-7184.0:182.0],[-6946.0:194.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],[-7141.0:161.0],[-7734.0:152.0],(125.0:7149.0],[-7184.0:196.0],(157.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],[-6627.0:155.0],[-7184.0:146.0],(449.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],(182.0:6921.0],[-7734.0:166.0],[-6627.0:134.0],[-7184.0:184.0],[-6946.0:61.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],(167.0:7149.0],[-7184.0:216.0],[-6946.0:136.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],[-6627.0:155.0],(146.0:6383.0],[-6946.0:124.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],[-6627.0:155.0],[-7184.0:146.0],[-6946.0:449.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],[-6627.0:168.0],(186.0:6383.0],(276.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],[-7141.0:161.0],[-7734.0:152.0],(125.0:7149.0],(196.0:6383.0],[-6946.0:347.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],[-6627.0:168.0],[-7184.0:186.0],(131.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],(167.0:7149.0],(216.0:6383.0],[-6946.0:152.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],[-7141.0:161.0],(152.0:7611.0],(195.0:7149.0],(103.0:6383.0],[-6946.0:155.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],[-7141.0:161.0],(152.0:7611.0],[-6627.0:195.0],(217.0:6383.0],(162.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],[-7141.0:161.0],[-7734.0:152.0],[-6627.0:125.0],[-7184.0:125.0],(8.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],(167.0:7149.0],[-7184.0:216.0],[-6946.0:136.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],[-6627.0:167.0],(145.0:6383.0],[-6946.0:97.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],[-7141.0:161.0],(152.0:7611.0],[-6627.0:195.0],[-7184.0:217.0],(125.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],[-7141.0:182.0],(85.0:7611.0],[-6627.0:173.0],[-7184.0:113.0],(1.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],[-6627.0:167.0],[-7184.0:145.0],[-6946.0:217.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],(155.0:7149.0],(182.0:6383.0],(157.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],(155.0:7149.0],(182.0:6383.0],[-6946.0:157.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],[-6627.0:168.0],(186.0:6383.0],(276.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],[-6627.0:167.0],[-7184.0:145.0],[-6946.0:217.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],[-7141.0:161.0],[-7734.0:152.0],[-6627.0:125.0],[-7184.0:125.0],[-6946.0:8.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],[-7141.0:182.0],(85.0:7611.0],(173.0:7149.0],[-7184.0:168.0],[-6946.0:122.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],[-6627.0:155.0],(146.0:6383.0],[-6946.0:124.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],[-7141.0:182.0],[-7734.0:85.0],(76.0:7149.0],[-7184.0:187.0],(164.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],[-7141.0:182.0],(85.0:7611.0],[-6627.0:173.0],(113.0:6383.0],[-6946.0:256.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],[-6627.0:168.0],[-7184.0:186.0],(131.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],(182.0:6921.0],[-7734.0:166.0],(134.0:7149.0],[-7184.0:98.0],(193.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],[-6627.0:168.0],[-7184.0:186.0],[-6946.0:131.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],[-7141.0:182.0],[-7734.0:85.0],[-6627.0:76.0],[-7184.0:88.0],[-6946.0:108.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],(167.0:7149.0],(216.0:6383.0],[-6946.0:152.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],[-7141.0:182.0],[-7734.0:85.0],[-6627.0:76.0],[-7184.0:88.0],(108.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],[-6627.0:167.0],[-7184.0:145.0],[-6946.0:217.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],(161.0:6921.0],[-7734.0:195.0],[-6627.0:155.0],(146.0:6383.0],[-6946.0:124.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],(168.0:7149.0],[-7184.0:104.0],[-6946.0:207.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],(182.0:6921.0],[-7734.0:166.0],(134.0:7149.0],[-7184.0:98.0],[-6946.0:193.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
(159.0:6285.0],(161.0:6921.0],(195.0:7611.0],[-6627.0:167.0],(145.0:6383.0],[-6946.0:97.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
(159.0:6285.0],[-7141.0:161.0],(152.0:7611.0],(195.0:7149.0],(103.0:6383.0],[-6946.0:155.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],[-6627.0:168.0],[-7184.0:186.0],[-6946.0:131.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],[-7141.0:182.0],(85.0:7611.0],(173.0:7149.0],[-7184.0:168.0],[-6946.0:122.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],(182.0:6921.0],(166.0:7611.0],(168.0:7149.0],(104.0:6383.0],(69.0:6743.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 1
[-6879.0:159.0],[-7141.0:182.0],(85.0:7611.0],[-6627.0:173.0],(113.0:6383.0],[-6946.0:256.0],[-7781.0: 6285.0],[-6882.0: 6357.0],[-7184.0: 7487.0],[-7232.0: 6757.0],[-7803.0: 7208.0],[-7395.0: 6791.0],[-7096.0: 6403.0],[-7472.0: 7261.0],[-7342.0: 7372.0],[-7121.0: 6905.0],[-7163.0: 7175.0],[-8778.0: 6896.0],[-7554.0: 5726.0],[-6722.0: 7627.0], 0
